melhores;piores
49530.5602237067;193195.64309882416
49459.62632342055;194351.82776437685
49354.96578256797;195273.81362095688
49210.308768023584;196219.36055644145
49185.28797606328;193662.3078892574
49069.97602550145;194497.66007316174
48877.909371967726;195878.47613248497
48833.76133123496;195802.68653411735
48786.74576447723;195190.68178650996
48777.39500501794;193259.42565736984
48777.39500501794;196624.16001438806
48736.531669720476;193330.6642364966
48628.97260324763;195305.2374900487
48461.53337231818;193216.49763260994
48322.433529470254;193912.20366702526
48271.83278166173;193306.0805234038
48224.17589057619;192461.4890422474
48129.27593184593;195324.73075980498
48080.817950300836;193621.36498016343
48044.559479412965;194519.26301965272
47837.632653652145;195774.5239555473
47813.04954327677;194340.80865464927
47783.29894974102;195610.84228018296
47606.518328069214;195100.6475792969
47537.329005018786;194380.6536087003
47260.32390311166;195320.78216968806
47234.51642215318;194276.28158193617
47120.433735959974;194914.18801955896
47116.79651911429;195329.3756882415
46853.54013679888;194018.60160042765
46848.11738523451;193540.78984089458
46756.49556275156;198194.8216729786
46736.37334945476;193958.7954454842
46715.693995201895;195790.09990077376
46687.483237379216;193355.3759839606
46675.58374071202;194227.2718009208
46646.20836860871;193325.278006326
46523.017516737484;194626.62604345792
46415.46221537026;194079.25936763833
46376.93686350189;193476.32209517073
46243.379901482534;193825.80875092486
46190.60286480792;194372.91393663138
46118.609419372704;196661.0038949684
46090.87740230007;194405.95501370204
45934.53722979292;194866.54745923466
45871.33759597612;192327.06193470588
45839.5470837615;193512.82013094454
45690.857518077646;194516.01299512378
45606.62836464672;191825.00382433398
45391.91153200016;194581.83874610838
45332.37968899376;194056.42336168056
45267.250180086594;193833.88503391104
45235.659608857546;195033.92109313473
45235.47780931081;194983.463758591
45208.20739892023;193785.32101709794
45177.84430460959;193279.64412049585
45081.33230540034;192954.66105676064
44928.93798251867;191306.88747628877
44813.06302452219;191849.02077588986
44804.49459839611;194382.69659786686
44788.387133183605;194578.8928277292
44705.133320339126;195893.34716183753
44702.772245656495;195351.4604473225
44612.87718274888;195219.17162083348
44583.49400261923;195965.3105702474
44547.87511693018;193975.21469722845
44545.31195989292;194018.25282176785
44511.16393213992;195631.10070294823
44488.39020877331;193934.8625890554
44287.08053733538;196627.04296850553
44260.551886467976;195491.37209946365
