melhores;piores
1308.2474216807036;3369.9220688766522
1304.944369532505;3347.111488114487
1303.508020721277;3371.966302133631
1302.239038475187;3369.7765094161623
1301.9475878277954;3381.909221790532
1300.1225522193981;3349.008995864536
1299.4755427455716;3384.234380114395
1296.843756151764;3395.9345887531445
1294.9626328086172;3388.250936651166
1291.1617780676227;3368.4075612250826
1289.6424396731375;3361.356710090165
1289.0749736759553;3347.8012827103994
1288.4237193327237;3358.4701200563054
1285.6520739247812;3362.4035442633117
1285.6520739247812;3389.3285325541715
1283.1732797128047;3360.9714104831173
1281.7139104045862;3392.2423344678973
1279.9700426851145;3363.941851047145
1277.1550142480744;3371.9707595506943
1276.1624893182357;3395.2529121209445
1274.9560159557896;3342.6313103195052
1274.00305647274;3365.348708439697
1273.388410308979;3357.074608421912
1272.7752420010331;3367.5495341856986
1271.598562530214;3369.509506516549
1269.2956240572391;3382.286886267372
